playlist_id,track_id,title,artists,artist_ids,preview_url,album,cover_url,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,loudness,speechiness,key,mode,time_signature,track_popularity,release_date,cluster,mood
5erignmfvXC6WQdPPcUW9g,3PltuHhD5BYPXp6F6OCF9I,Tinkiri,"DJ JNK, Moniyo, Dimi3","0cw03AoYoYH79oBa0L0hoT, 1QcBHj8ZwJZVHVRp61NSAo, 7uRcNDbRBROKZcU6r2ZPIE",https://p.scdn.co/mp3-preview/1617ae4989bd24ae9bbe6a4b6efc207677f9cec2?cid=ff14a0bc7f824e879d94d30736b0a1ac,Tinkiri,https://i.scdn.co/image/ab67616d0000b2737bc4e9cb6a5dcaf0de6c03b4,0.755,0.728,0.611,99.998,0.105,0.000697,0.0919,-8.373,0.126,6,0,4,0,2022-08-12,0,Happy
5erignmfvXC6WQdPPcUW9g,71UXMbXwMDSjpfmUPfioL6,Banda Nalawena Thaale,Dimi3,7uRcNDbRBROKZcU6r2ZPIE,https://p.scdn.co/mp3-preview/afb30440c9f871eda541051e9da067f724abacab?cid=ff14a0bc7f824e879d94d30736b0a1ac,Banda Nalawena Thaale,https://i.scdn.co/image/ab67616d0000b2730198b5e8593dc0d1866b6879,0.935,0.677,0.831,105.006,0.0471,5.1e-05,0.0647,-8.445,0.3,11,0,4,29,2019-10-20,0,Happy
5YBrL5UoiREcz1dFICHdC3,39TJkE0AEkfWii8VB3JqSV,Tu Meri,"Vishal-Shekhar, Vishal Dadlani","6Mv8GjQa7LKUGCAqa9qqdb, 6CXEwIaXYfVJ84biCxqc9k",,Bang Bang (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b2736cd85195fad6ae44d6e322a1,0.679,0.688,0.424,127.951,0.0773,0.0,0.704,-5.522,0.0293,8,1,4,0,2014-09-19,3,Calm
5YBrL5UoiREcz1dFICHdC3,1pxASm29xBMYMH43Ww2Ugp,Balam Pichkari,"Shalmali Kholgade, Vishal Dadlani","6uskWv5K2FA0YOAYr7JOUz, 6CXEwIaXYfVJ84biCxqc9k",https://p.scdn.co/mp3-preview/2e7580a270e7bd249e8bba3f343666b497715c93?cid=ff14a0bc7f824e879d94d30736b0a1ac,Yeh Jawaani Hai Deewani (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27388af6ffe6927ea6a859d0322,0.729,0.945,0.96,120.022,0.202,0.0,0.137,-4.026,0.091,0,1,4,0,2013-04-29,3,Calm
5YBrL5UoiREcz1dFICHdC3,7emLx4rVwr0tPyjktu7A7U,Deewangi Deewangi,"Shaan, Udit Narayan, Shreya Ghoshal, Sunidhi Chauhan, Rahul Saxena","5cB4d4jPYjMT326sjihQ4m, 70B80Lwx2sxti0M1Ng9e8K, 0oOet2f43PA68X5RxKobEy, 3eDT9fwXKuHWFvgZaaYC5v, 0uwp0t2eE8qxCatuNX23ch",https://p.scdn.co/mp3-preview/3e049d90930e71a045bebcbd0f87910aa18b736f?cid=ff14a0bc7f824e879d94d30736b0a1ac,Om Shanti Om,https://i.scdn.co/image/ab67616d0000b273675b3f7dea80153c73581e5e,0.725,0.918,0.927,107.975,0.0289,5.13e-06,0.602,-4.875,0.0447,9,1,4,60,2007-09-18,3,Calm
5YBrL5UoiREcz1dFICHdC3,2YrHIvwDiVIqhLPcD1ZK8T,"Move Your Body Now (From ""Kismat Konnection"")","Shaan, Akriti Kakar, Hard Kaur, Suheil","5cB4d4jPYjMT326sjihQ4m, 0le3G5nxaIL8ecHpBA6LPW, 1Xoow41U5fn5DwlMlYt7Gw, 6yZOq16THneBPtgY0UPlp7",https://p.scdn.co/mp3-preview/3ac2ead5d8014c50f023ca3667e8ace7b69bd536?cid=ff14a0bc7f824e879d94d30736b0a1ac,Party On My Mind - The Perfect Party Mix,https://i.scdn.co/image/ab67616d0000b2736cb57bb9c1557f723e6c31c7,0.839,0.958,0.873,115.025,0.122,0.0,0.0464,-5.664,0.0744,7,1,4,0,2012-12-28,0,Happy
5YBrL5UoiREcz1dFICHdC3,1vSXwYeKnzsVvekSpqVabx,Chikni Chameli,"Ajay-Atul, Shreya Ghoshal","5fvTHKKzW44A9867nPDocM, 0oOet2f43PA68X5RxKobEy",https://p.scdn.co/mp3-preview/4193ef19ee903c27281c2168c754a3c1b301bd5b?cid=ff14a0bc7f824e879d94d30736b0a1ac,Agneepath (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b273b22e21de789378f223e1795f,0.693,0.956,0.665,90.005,0.289,0.0,0.294,-5.012,0.071,1,0,4,66,2011-12-16,4,Neutral
5YBrL5UoiREcz1dFICHdC3,1rEVydQSe04NJUqyyEyeEq,Afghan Jalebi (Film Version),"Pritam, Akhtar Chinnal","1wRPtKGflJrBx9BmLsSwlU, 0rCstvhcy1BZyDomzN0YPE",https://p.scdn.co/mp3-preview/ee98726ca440702ff09167fa78dafda1219ccc09?cid=ff14a0bc7f824e879d94d30736b0a1ac,Phantom,https://i.scdn.co/image/ab67616d0000b2737037561f1e7a2c5ff3cd0a38,0.84,0.884,0.972,118.007,0.427,0.0,0.0885,-3.217,0.334,0,1,4,64,2015-07-31,0,Happy
5YBrL5UoiREcz1dFICHdC3,1DeH44LJE7P0HHkBxxVgkq,Badtameez Dil,"Benny Dayal, Shefali Alvares","61if35zz1W11GejEkxTLEQ, 1Jt7JB3WIWaANzwHoybsVn",https://p.scdn.co/mp3-preview/27b0c87d96e238389f2f90ac0ccd3358c27f3c9a?cid=ff14a0bc7f824e879d94d30736b0a1ac,Yeh Jawaani Hai Deewani (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27388af6ffe6927ea6a859d0322,0.799,0.941,0.795,106.025,0.251,0.0,0.174,-2.212,0.077,2,0,4,0,2013-04-29,0,Happy
5YBrL5UoiREcz1dFICHdC3,7ubY1Yd7MkWm1hoZ7zjgSN,"Halkat Jawani (From ""Heroine"")","Salim–Sulaiman, Sunidhi Chauhan","6ohaQzKaXrobAL8paLSaxq, 3eDT9fwXKuHWFvgZaaYC5v",https://p.scdn.co/mp3-preview/d09f766f4a78d28218b91dc04f2eabc4bf3b2e18?cid=ff14a0bc7f824e879d94d30736b0a1ac,Ghum - Hits of Sunidhi Chauhan,https://i.scdn.co/image/ab67616d0000b2737398618d777705f4b742560c,0.71,0.812,0.908,131.983,0.108,2.14e-06,0.465,-2.497,0.119,6,0,4,0,2014-06-10,3,Calm
5YBrL5UoiREcz1dFICHdC3,2e0NRNrQkTvhH05z5Mf6jq,Ek Do Teen (Palak Muchhal Version),"Palak Muchhal, Sandeep Shirodkar, Laxmikant–Pyarelal","3yMmYEklQ7gLOZXEFNd3xr, 3Ma3jCLuyYvZCELx5WQHCd, 3yS84AjNFqhmuJlIXy7sax",https://p.scdn.co/mp3-preview/ff8aa0f07b52daae3b06719d8512a287e2dd8358?cid=ff14a0bc7f824e879d94d30736b0a1ac,Ek Do Teen (Palak Muchhal Version),https://i.scdn.co/image/ab67616d0000b273d3302ce70c6896a5ca4ea6cf,0.666,0.927,0.756,102.761,0.111,0.0,0.573,-5.06,0.0739,10,0,3,47,2018-04-19,4,Neutral
5YBrL5UoiREcz1dFICHdC3,0TrR3CnkWjW8YCs2faYImT,Dilliwaali Girlfriend,"Sunidhi Chauhan, Arijit Singh","3eDT9fwXKuHWFvgZaaYC5v, 4YRxDV8wJFPHPTeXepOstw",https://p.scdn.co/mp3-preview/1e73756ff282f6e1824a370626ca65cb31d2b015?cid=ff14a0bc7f824e879d94d30736b0a1ac,Yeh Jawaani Hai Deewani (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27388af6ffe6927ea6a859d0322,0.7,0.944,0.897,138.055,0.0822,3.07e-06,0.0869,-5.153,0.0584,6,0,4,0,2013-04-29,3,Calm
5YBrL5UoiREcz1dFICHdC3,5OkbwA2BTt9DXjfpUycLBs,"Dhating Naach (From ""Phata Poster Nikhla Hero"")","Nakash Aziz, Shefali Alvares","4kq8z3vydHjPDggxb16ErB, 1Jt7JB3WIWaANzwHoybsVn",https://p.scdn.co/mp3-preview/ff2c75ce62538eb77b90c0146ac1581d540894a4?cid=ff14a0bc7f824e879d94d30736b0a1ac,Phata Poster Nikhla Hero (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b273d52adda8da00eb255e099a11,0.807,0.918,0.78,152.7,0.279,3.67e-05,0.0564,-7.331,0.167,7,1,4,0,2013-09-10,7,Worried
5YBrL5UoiREcz1dFICHdC3,3dPYpr9xdbUGL0sbffimg1,Suraiyya,"Ajay-Atul, Vishal Dadlani, Shreya Ghoshal, Amitabh Bhattacharya","5fvTHKKzW44A9867nPDocM, 6CXEwIaXYfVJ84biCxqc9k, 0oOet2f43PA68X5RxKobEy, 2fMqTqiTxUDlmcOEPaQSsx",https://p.scdn.co/mp3-preview/cb60d0f65444d3df40f75b73e74abbda26c59612?cid=ff14a0bc7f824e879d94d30736b0a1ac,Thugs of Hindostan - Hindi,https://i.scdn.co/image/ab67616d0000b273a2d3d1b607d167377eff8a55,0.552,0.632,0.781,102.979,0.0986,8.01e-05,0.155,-8.957,0.079,1,1,4,40,2018-10-31,2,Relaxed
5YBrL5UoiREcz1dFICHdC3,0t4OUMPCxSFbUqcyyrojn5,Chinta Ta Ta Chita Chita,"Sajid-Wajid, Mika Singh, Wajid Khan","3qdu3XhzSzkRhbwdFKnSuw, 5T2I75UlGBcWd5nVyfmL13, 1uVa8ZU3aBYmlWANE2XCwu",https://p.scdn.co/mp3-preview/0ceca40c4883722420015681618d2e52c343c83e?cid=ff14a0bc7f824e879d94d30736b0a1ac,Rowdy Rathore (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b2734056bfa0599a8cad7a9a88b4,0.765,0.899,0.797,67.508,0.249,0.00108,0.0588,-2.096,0.247,11,0,4,49,2012-06-24,4,Neutral
5YBrL5UoiREcz1dFICHdC3,5QWtPW9eCcUlb25xOW1HRW,Senorita,"Hrithik Roshan, Farhan Akhtar, Maria Del Mar Fernandez","5TWDvkVWG1vayan1QA9q8U, 0XL6ie7a0NY5FM05b9Rn5L, 1BUoAbyYuvOr13MjHqgdOy",https://p.scdn.co/mp3-preview/838810db28f335cbb367c789516b851488dc85c9?cid=ff14a0bc7f824e879d94d30736b0a1ac,Zindagi Na Milegi Dobara (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b273c67b503c4976ac149accfc54,0.783,0.684,0.831,122.944,0.135,0.0,0.0442,-6.232,0.0408,9,1,4,0,2011-06-03,3,Calm
5YBrL5UoiREcz1dFICHdC3,51ZN0MyxxJ0VmCN2Hlscfw,"Abhi Toh Party Shuru Hui Hai (From ""Khoobsurat"")","Badshah, Aastha","0y59o4v8uw5crbN9M3JiL1, 6OUer1U5KXv9ewP3qfo8LR",https://p.scdn.co/mp3-preview/dea73aaf5cd824a227c3fd53640feec5877749b5?cid=ff14a0bc7f824e879d94d30736b0a1ac,Badshah Party Hits,https://i.scdn.co/image/ab67616d0000b273f3c5eadfb522b51aca89e2c9,0.806,0.815,0.678,129.998,0.0081,2.35e-05,0.586,-5.373,0.0599,3,0,4,56,2020-05-25,3,Calm
5YBrL5UoiREcz1dFICHdC3,63oMi33gCgP4LtwUWHP3tx,"Aaja Nachle (From ""Aaja Nachle"")",Sunidhi Chauhan,3eDT9fwXKuHWFvgZaaYC5v,https://p.scdn.co/mp3-preview/ddc10d7a61a5ca63aa26e807932a03969a82212b?cid=ff14a0bc7f824e879d94d30736b0a1ac,Mere Sang - Hits of Sunidhi Chauhan,https://i.scdn.co/image/ab67616d0000b27369bc8ffc064a80159651d773,0.771,0.866,0.836,119.981,0.425,1.21e-05,0.247,-7.334,0.167,3,0,4,0,2013-08-08,3,Calm
5YBrL5UoiREcz1dFICHdC3,0W1eHrIACKah9l0Q9v611q,Rock N Roll Soniye,"Shankar-Ehsaan-Loy, Shankar Mahadevan, Shaan, Mahalakshmi Iyer","0L5GV6LN8SWWUWIdBbTLTZ, 1SJOL9HJ08YOn92lFcYf8a, 5cB4d4jPYjMT326sjihQ4m, 0Yb0T3wUUNiIvHjqnfkbuH",https://p.scdn.co/mp3-preview/a3253508d440d3f8d6250a343f1191edb1eac169?cid=ff14a0bc7f824e879d94d30736b0a1ac,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b273afbf50bfb7b032b69deabade,0.787,0.871,0.831,94.998,0.109,0.0,0.0426,-6.193,0.142,5,0,4,51,2006-06-08,0,Happy
5YBrL5UoiREcz1dFICHdC3,3Q8yDujnXxwRiZ4p6VqY7b,"Kar Gayi Chull (From ""Kapoor & Sons (Since 1921)"")","Badshah, Amaal Mallik, Fazilpuria, Sukriti Kakar, Neha Kakkar","0y59o4v8uw5crbN9M3JiL1, 76fuWYgIf3TVIopTs3vaJ6, 4oaJL0V5asQDh4sqplTVhX, 3FgHkfb3IqG4WKuVe1xCXM, 5f4QpKfy7ptCHwTqspnSJI",https://p.scdn.co/mp3-preview/5c2cbb49aaa1a04fbbade461e0e9ac82be66ff7f?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Kar Gayi Chull (From ""Kapoor & Sons (Since 1921)"")",https://i.scdn.co/image/ab67616d0000b273490d8b618b4e9e89d14727a4,0.827,0.737,0.873,121.99,0.0316,0.000322,0.211,-5.473,0.0764,11,0,4,43,2016-03-04,0,Happy
5YBrL5UoiREcz1dFICHdC3,5GeBgck1MU2tlIkMpsn8uT,Matargashti,Mohit Chauhan,5GnnSrwNCGyfAU4zuIytiS,https://p.scdn.co/mp3-preview/c4212a0d932c931a9f4106d92d77419f19612f0c?cid=ff14a0bc7f824e879d94d30736b0a1ac,Tamasha,https://i.scdn.co/image/ab67616d0000b273da50894e074ecd5ce61de0a1,0.792,0.63,0.659,100.022,0.102,0.0,0.0758,-6.741,0.0682,0,1,4,66,2015-10-16,0,Happy
5YBrL5UoiREcz1dFICHdC3,3AKgg2xh1XZEmB8vNks2Gi,Hawa Hawa,"Mika Singh, Prakriti Kakar, Gourov-Roshin","5T2I75UlGBcWd5nVyfmL13, 59pq5Vw16UDkR9txoPKv86, 65nLHsd1qvpjrzK4pGbEpC",https://p.scdn.co/mp3-preview/cc6e5ba57d3c07d5cc21ea07bbc2a64b6702b0dd?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Hawa Hawa (From ""Mubarakan"")",https://i.scdn.co/image/ab67616d0000b2738dfb436a57e6238c8aa21d56,0.825,0.798,0.596,137.981,0.361,0.0,0.194,-3.792,0.321,7,1,4,56,2017-06-29,7,Worried
5YBrL5UoiREcz1dFICHdC3,4eu27jAU2bbnyHUC3G75U8,Badtameez Dil,"Pritam, Benny Dayal, Shefali Alvares","1wRPtKGflJrBx9BmLsSwlU, 61if35zz1W11GejEkxTLEQ, 1Jt7JB3WIWaANzwHoybsVn",https://p.scdn.co/mp3-preview/27b0c87d96e238389f2f90ac0ccd3358c27f3c9a?cid=ff14a0bc7f824e879d94d30736b0a1ac,Yeh Jawaani Hai Deewani,https://i.scdn.co/image/ab67616d0000b273707ea5b8023ac77d31756ed4,0.806,0.932,0.792,106.021,0.24,0.0,0.216,-2.228,0.0684,2,0,4,66,2013-03-30,0,Happy
5YBrL5UoiREcz1dFICHdC3,6VbmeIWTbNHM5uqoW7GTE4,Sheila Ki Jawani,"Sunidhi Chauhan, Vishal Dadlani","3eDT9fwXKuHWFvgZaaYC5v, 6CXEwIaXYfVJ84biCxqc9k",https://p.scdn.co/mp3-preview/adee6be45e8f192215f1296d7bcc5e20af91470f?cid=ff14a0bc7f824e879d94d30736b0a1ac,Tees Maar Khan,https://i.scdn.co/image/ab67616d0000b273e161b7d9548d5cb40af46639,0.803,0.859,0.631,101.007,0.305,6.18e-05,0.553,-4.405,0.185,6,0,4,67,2010-11-15,0,Happy
5YBrL5UoiREcz1dFICHdC3,2WDNxbQejWu16O44FcMEFM,"Mera Wala Dance (From ""Simmba"")","Nakash Aziz, Neha Kakkar, Lijo George, Dj Chetas","4kq8z3vydHjPDggxb16ErB, 5f4QpKfy7ptCHwTqspnSJI, 4VS3XraXs2LRsowQnQ7VFh, 1jPeDHvfU5Knw8VyOP6TZN",https://p.scdn.co/mp3-preview/76ee268c7187ad0ba373adc1ae97b206691c34a5?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Mera Wala Dance (From ""Simmba"")",https://i.scdn.co/image/ab67616d0000b2736328f5987c5d3ac42c666e2b,0.676,0.948,0.632,108.731,0.0553,0.000218,0.0325,-2.628,0.0803,8,1,3,52,2018-12-26,4,Neutral
5YBrL5UoiREcz1dFICHdC3,2T92e1mn6TYTYiCu6NZkvT,Haule Haule - Remix,"Salim–Sulaiman, Sukhwinder Singh, Hard Kaur, Jaideep Sahni","6ohaQzKaXrobAL8paLSaxq, 19MVxKZZdPj2X0F8pi0OCT, 1Xoow41U5fn5DwlMlYt7Gw, 5kPOMQZvgkAEnRZqwn9SYQ",https://p.scdn.co/mp3-preview/f9cec2c31ac3ad94b17826d257c03f01d0e94b54?cid=ff14a0bc7f824e879d94d30736b0a1ac,YRF Top 10 - Bollywood Remixed,https://i.scdn.co/image/ab67616d0000b2731a5f80d27902da01c55df429,0.837,0.792,0.833,101.999,0.0761,0.00145,0.115,-7.292,0.0509,1,1,4,22,2021-03-31,0,Happy
5YBrL5UoiREcz1dFICHdC3,3W1XPf7mvuQcWQB7U7MbTM,Dilliwaali Girlfriend,"Pritam, Arijit Singh, Sunidhi Chauhan","1wRPtKGflJrBx9BmLsSwlU, 4YRxDV8wJFPHPTeXepOstw, 3eDT9fwXKuHWFvgZaaYC5v",https://p.scdn.co/mp3-preview/1e73756ff282f6e1824a370626ca65cb31d2b015?cid=ff14a0bc7f824e879d94d30736b0a1ac,Yeh Jawaani Hai Deewani,https://i.scdn.co/image/ab67616d0000b273707ea5b8023ac77d31756ed4,0.687,0.941,0.909,138.048,0.0811,2.93e-06,0.0697,-5.23,0.0583,6,0,4,65,2013-03-30,3,Calm
5YBrL5UoiREcz1dFICHdC3,4ymPEyiXabTe1NO8q8EFxG,"Chogada (From ""Loveyatri"")","Darshan Raval, Asees Kaur, Lijo George-Dj Chetas","2GoeZ0qOTt6kjsWW4eA6LS, 1sVmXkzX2ukc6QvasrDBES, 5TNSXFCNwlq2CfiMcNOCDP",https://p.scdn.co/mp3-preview/7603fcdacb23ad93af0fcc8ba58d7b390799ead6?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Chogada (From ""Loveyatri"")",https://i.scdn.co/image/ab67616d0000b2732e15fbd6a10bc9d5994e3abf,0.359,0.972,0.595,62.914,0.136,2.52e-06,0.14,-3.452,0.109,7,1,4,64,2018-08-14,8,Upset
5YBrL5UoiREcz1dFICHdC3,0YL5pioc2QasxcXyjh0zRT,Om Shanti Om (Medley Mix)[Remix By Jackie V],"Shreya Ghoshal, Abhijeet, Sukhwinder Singh, Shaan","0oOet2f43PA68X5RxKobEy, 2ZRrPOjBIWoKK5rHedLijj, 19MVxKZZdPj2X0F8pi0OCT, 5cB4d4jPYjMT326sjihQ4m",https://p.scdn.co/mp3-preview/0325f6f910c5d3690d3a11d8da06eadfe2274dfc?cid=ff14a0bc7f824e879d94d30736b0a1ac,Om Shanti Om,https://i.scdn.co/image/ab67616d0000b273675b3f7dea80153c73581e5e,0.756,0.839,0.817,125.005,0.0275,0.0167,0.089,-7.241,0.0565,0,1,4,37,2007-09-18,3,Calm
5YBrL5UoiREcz1dFICHdC3,60MtSgn6FttZapzcFeWRZO,"Dola Re Dola - From ""Devdas""","Kavita Krishnamurthy, Shreya Ghoshal, KK","6WPmTGeeoymoVlXVtsCwz7, 0oOet2f43PA68X5RxKobEy, 4fEkbug6kZzzJ8eYX6Kbbp",,Devdas - Original Motion Picture Soundtrack,https://i.scdn.co/image/ab67616d0000b27380688ed9c3949492c9353a43,0.65,0.929,0.537,130.874,0.199,0.0,0.327,-4.446,0.155,7,1,4,49,2002-01-01,9,Sad
5YBrL5UoiREcz1dFICHdC3,27JK4mF2SMhoVyQo6SgeEA,,,0LyfQWJT6nXafLPZqxe9Of,,,,0.783,0.671,0.651,141.996,0.294,0.0,0.134,-8.572,0.064,5,1,4,0,0000,7,Worried
5YBrL5UoiREcz1dFICHdC3,6HQbaD0RomfUPO4KK866oI,,,0LyfQWJT6nXafLPZqxe9Of,,,,0.623,0.924,0.506,135.968,0.00764,2.73e-06,0.557,-4.481,0.142,4,0,4,0,0000,9,Sad
5YBrL5UoiREcz1dFICHdC3,7s0qlp1ibUxVXLsOM0YWia,,,0LyfQWJT6nXafLPZqxe9Of,,,,0.534,0.959,0.751,187.576,0.449,0.0,0.354,-3.67,0.361,1,0,3,0,0000,5,Thoughtful
5YBrL5UoiREcz1dFICHdC3,0wEgK7RKkB1R6sR5Nrwh5g,Fevicol Se,"Mamta Sharma, Wajid","0RMsiUCTjsdGjoKyhEm8Y4, 6f5kUMXGROFtdAtxXZwing",https://p.scdn.co/mp3-preview/7f5d3454864a525cbb79087b2b12f6cb4d44f3e6?cid=ff14a0bc7f824e879d94d30736b0a1ac,Dabangg 2,https://i.scdn.co/image/ab67616d0000b27305b3ca44c67b40e983179d1c,0.752,0.822,0.917,119.966,0.131,0.0,0.27,-8.471,0.102,5,0,4,64,2012-11-17,3,Calm
5YBrL5UoiREcz1dFICHdC3,3fPgIknlkDWXs1l2noKZbp,Kar Gayi Chull,"Badshah, Amaal Mallik, Fazilpuria, Sukriti Kakar, Neha Kakkar","0y59o4v8uw5crbN9M3JiL1, 76fuWYgIf3TVIopTs3vaJ6, 4oaJL0V5asQDh4sqplTVhX, 3FgHkfb3IqG4WKuVe1xCXM, 5f4QpKfy7ptCHwTqspnSJI",https://p.scdn.co/mp3-preview/f7476063544fe630b63f894c83b5c03b973d10b9?cid=ff14a0bc7f824e879d94d30736b0a1ac,The Badshah of Party Hits,https://i.scdn.co/image/ab67616d0000b27310c94c7cd311738c527ae46f,0.828,0.739,0.885,121.99,0.0314,0.000328,0.211,-5.466,0.0728,11,0,4,64,2017-12-15,0,Happy
5YBrL5UoiREcz1dFICHdC3,5HcBFhFQEtqKrsRkr95XYu,"Sooraj Dooba Hain (From ""Roy"")","Arijit Singh, Aditi Singh Sharma","4YRxDV8wJFPHPTeXepOstw, 4iW4xSfMEIvrXM0Iu3aFDY",https://p.scdn.co/mp3-preview/88ea9c1bb4970f1bcd3abec9805382ae6e51318f?cid=ff14a0bc7f824e879d94d30736b0a1ac,Groove With Arijit Singh,https://i.scdn.co/image/ab67616d0000b273614a583a490e23b29821b2ed,0.616,0.75,0.434,128.051,0.172,0.0,0.137,-4.629,0.0594,2,1,4,61,2019-05-22,9,Sad
5YBrL5UoiREcz1dFICHdC3,4eKWtXoGajnaGKvKAcgc8f,Dhoom Taana,"Shreya Ghoshal, Abhijeet","0oOet2f43PA68X5RxKobEy, 2ZRrPOjBIWoKK5rHedLijj",https://p.scdn.co/mp3-preview/4bddf85ad6752b29d50607bdcfcb2b539d35656c?cid=ff14a0bc7f824e879d94d30736b0a1ac,Om Shanti Om,https://i.scdn.co/image/ab67616d0000b273675b3f7dea80153c73581e5e,0.8,0.881,0.81,107.998,0.127,0.00011,0.0976,-6.077,0.0502,0,1,4,56,2007-09-18,0,Happy
5YBrL5UoiREcz1dFICHdC3,2QDhzCaYd79t3sympjOUQY,Chennai Express,"S. P. Balasubrahmanyam, Jonita Gandhi","2ae6PxICSOZHvjqiCcgon8, 00sCATpEvwH48ays7PlQFU",https://p.scdn.co/mp3-preview/f4953101fd008d0fb4eef4a5bb5a5b048d481775?cid=ff14a0bc7f824e879d94d30736b0a1ac,Chennai Express,https://i.scdn.co/image/ab67616d0000b273dfd1ddf5b8431d6fc5210d6c,0.768,0.841,0.856,134.974,0.0713,0.0,0.139,-5.764,0.0943,10,0,4,45,2013-07-03,3,Calm
5YBrL5UoiREcz1dFICHdC3,4OjfYKfJ0F38w0Dn6goVkU,Jalebi Bai,"Ritu Pathak, Gorisha Gogoi","7dlRYB2xNL7gYsiXfSQI1f, 5cInq9AaD0K0nJ3EHaTNEz",https://p.scdn.co/mp3-preview/720d5462a65da9cc0266a24e6826b773b72c9202?cid=ff14a0bc7f824e879d94d30736b0a1ac,Double Dhamaal,https://i.scdn.co/image/ab67616d0000b27344bf55ea35f5af4faba39a79,0.805,0.745,0.722,104.014,0.255,0.0,0.0147,-6.584,0.163,2,1,4,53,2011-05-30,0,Happy
5YBrL5UoiREcz1dFICHdC3,2I1bImXfM2uZ1xCXg6uJ7M,Papare,"Ashanthi, Krishan Maheson","4leY7NdXC4PiTX9Qsp9Zc0, 090PjZy0HWrly2e5Tcpj8j",https://p.scdn.co/mp3-preview/14a0ebb608680ad577cbbb21091840f108cfc93f?cid=ff14a0bc7f824e879d94d30736b0a1ac,Daas Panawa,https://i.scdn.co/image/ab67616d0000b273daca31f51928ea4fd58adea4,0.612,0.947,0.755,79.595,0.054,0.0302,0.526,-5.343,0.286,10,0,4,22,2011,4,Neutral
5YBrL5UoiREcz1dFICHdC3,0V6i9XZ7NOfXQAygSaswnM,Le Le Mazaa Le,"Suzanne, Sowmya Raoh, Hrishikesh Kamerkar, Nikita Nigam","0uWl5BUPnXzE2RWQEprHyF, 1tspa3CEV2XqEDsgehaNBz, 2ScHxvyRvvGRGfdUgB7K26, 6H8pKYxkF2q0vUmSNwmrL3",https://p.scdn.co/mp3-preview/c207707c3deecb5066b3ccc40b5c1139747013f5?cid=ff14a0bc7f824e879d94d30736b0a1ac,Wanted,https://i.scdn.co/image/ab67616d0000b2739e1e22b81c6cced756ea3f9c,0.742,0.875,0.872,181.539,0.262,0.00994,0.244,-5.212,0.0879,2,1,3,58,2009-08-10,7,Worried
5YBrL5UoiREcz1dFICHdC3,34dLOzg7Uc2lYy5GxdbuGA,Rani,Sachith Peiris,3tYEixNz2VSxZVO8knrKet,https://p.scdn.co/mp3-preview/0ec03125f2dcb5de91e11f3cf5591ad4d0bb325d?cid=ff14a0bc7f824e879d94d30736b0a1ac,Rani,https://i.scdn.co/image/ab67616d0000b273f1e45e970278071c0939203c,0.726,0.632,0.788,75.018,0.277,0.0,0.517,-9.291,0.186,7,0,4,0,2021-01-17,4,Neutral
5YBrL5UoiREcz1dFICHdC3,3y9ShnbvS3LbSeF0NSMfFP,Sweety Manika,"Iraj, Infaas","4PyqJhOpEvc84eWoe2A0PE, 0Y4h56wa6ocAQMbT2dAPhP",https://p.scdn.co/mp3-preview/3ed575574a2defa80646f7b789955e35d26b3d28?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Me Compilation, Vol. 3 - December Release 2013",https://i.scdn.co/image/ab67616d0000b2731d3f91734ad372aeb546c0e5,0.558,0.868,0.531,187.974,0.601,0.0,0.276,-5.774,0.281,7,1,3,15,2013-12-12,5,Thoughtful
5YBrL5UoiREcz1dFICHdC3,69EoR3Z8jgRODL3AmQs5ZP,India Waale,"Neeti Mohan, Vishal Dadlani, KK, Shankar Mahadevan","3ZxZ03fj3tXBZHZWzvaLSM, 6CXEwIaXYfVJ84biCxqc9k, 4fEkbug6kZzzJ8eYX6Kbbp, 1SJOL9HJ08YOn92lFcYf8a",https://p.scdn.co/mp3-preview/7a64251ac99240595c99dbfece91318b2183d42d?cid=ff14a0bc7f824e879d94d30736b0a1ac,Happy New Year,https://i.scdn.co/image/ab67616d0000b273295f7adceff63a32bbcf95f2,0.72,0.753,0.619,128.016,0.0378,0.0,0.0707,-5.453,0.131,4,1,4,50,2014-09-26,3,Calm
